"data_source","gbifID","bibliographicCitation","modified","type","institutionID","collectionID","datasetID","institutionCode","collectionCode","datasetName","basisOfRecord","informationWithheld","dataGeneralizations","occurrenceID","catalogNumber","recordNumber","recordedBy","recordedByID","caste","vitality","georeferenceVerificationStatus","occurrenceStatus","materialEntityID","materialEntityRemarks","verbatimLabel","eventType","fieldNumber","eventDate","year","month","day","verbatimEventDate","habitat","samplingProtocol","fieldNotes","eventRemarks","locationID","countryCode","stateProvince","county","municipality","locality","verbatimLocality","verbatimElevation","locationRemarks","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","pointRadiusSpatialFit","verbatimCoordinateSystem","georeferencedBy","georeferencedDate","georeferenceProtocol","georeferenceRemarks","identificationID","verbatimIdentification","typeStatus","identifiedBy","identifiedByID","dateIdentified","identificationRemarks","taxonID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","kingdom","phylum","class","order","superfamily","family","subfamily","tribe","subtribe","genus","genericName","subgenus","infragenericEpithet","specificEpithet","infraspecificEpithet","cultivarEpithet","taxonRank","verbatimTaxonRank","taxonomicStatus","taxonRemarks","datasetKey","distanceFromCentroidInMeters","mediaType","hasCoordinate","hasGeospatialIssues","species","acceptedScientificName","verbatimScientificName","projectId","isSequenced","gbifRegion","publishedByGbifRegion","iucnRedListCategory","associatedMedia","country","minimumElevationInMeters","maximumElevationInMeters","minimumDepthInMeters","maximumDepthInMeters","geodeticDatum","verbatimCoordinates","verbatimLatitude","verbatimLongitude","scientificNameAuthorship","downloadedFrom","dayIdentified","latitude","longitude","monthIdentified","occurrenceRemarks","yearIdentified","right","modified_incomplete","Clado","barcode","continentocean","preparationtype","previouscatalognumber","relationshiptype","relatedcatalogitem","imageCollectionCode","virtualDuplicates","duplicates","DeterminationQualifier","recordedByExtra","dateCollected","dateCollectedMax","verbatimElevationMax","measurementUnit","verbatimLatitudeMax","verbatimLongitudeMax","updatedBy","dateUpdated","collectionCode.new","collectionObs","recordedBy.new","recordNumber.new","year.new","identifiedBy.new","yearIdentified.new","recordedBy.aux","last.name","identifiedBy.aux","country.new","stateProvince.new","municipality.new","locality.new","locality.scrap","resol.orig","loc","loc.correct","latitude.gazetteer","longitude.gazetteer","resolution.gazetteer","loc.correct.mun","NAME_0","NAME_1","NAME_2","NAME_3","source","coord.check","decimalLatitude.new","decimalLongitude.new","origin.coord","precision.coord","recordID","confidenceLocality","loc.check","scientificName.new","scientificNameAuthorship.new","scientificNameStatus","suggestedFamily","suggestedName","suggestedAuthorship","taxon.rank","tax.notes","id","accepted.tax.name","accepted.tax.authorship","scientificNameFull","genus.new","family.new","tax.check","species.new"
"speciesLink",,,"2023-09-15T15:16:40",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"56784","4621","E. Barboza & M.L. Brotto",,,,,,,,,,,,"2018","07","13",,,,,,,,"São Paulo","Barra do Turvo","Barra do Turvo","Boela Vista",,,,"-24.9333333","-48.3094444",,,,,,,,,,,,"E. Barboza",,"2018-08-10",,,"Amaioua guianensis",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Gentianales",,"Rubiaceae",,,,"Amaioua",,,,"guianensis",,,,,,,,,,,,,,"Amaioua guianensis",,,,,,,"Brasil",,,,,,,"-24.9333333","-48.3094444","Aubl.","Splink","10",,,"08",,"2018",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Barboza, E.","4621","2018","Barboza, E.","2018","Brotto, M.L.","Barboza",,"brazil","sao paulo","barra do turvo","boela vista",,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county","brazil_sao paulo_barra turvo","Brazil","São Paulo","Barra do Turvo",,"ibge",TRUE,-24.9333333,-48.3094444,"coord_original","miliseconds",1070140,"Low","check_local.2municip.","Amaioua guianensis","Aubl.","possibly_ok","Rubiaceae","Amaioua guianensis","Aubl.","species","name accepted","bfo-13829",,,"Amaioua guianensis Aubl.","Amaioua","Rubiaceae","low","Amaioua guianensis"
"speciesLink",,,"2023-09-15T15:19:10",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"56878","4618","E. Barboza & M.L. Brotto",,,,,,,,,,,,"2018","07","13",,,,,,,,"São Paulo","Barra do Turvo","Barra do Turvo","Bela Vista",,,,"-24.9250001","-48.3083333",,,,,,,,,,,,"E. Barboza",,"2018-08-10",,,"Callianthe macrantha",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malvales",,"Malvaceae",,,,"Callianthe",,,,"macrantha",,,,,,,,,,,,,,"Callianthe macrantha",,,,,,,"Brasil",,,,,,,"-24.9250001","-48.3083333","(A.St.-Hil.) Donnell","Splink","10",,,"08",,"2018",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Barboza, E.","4618","2018","Barboza, E.","2018","Brotto, M.L.","Barboza",,"brazil","sao paulo","barra do turvo","bela vista",,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county","brazil_sao paulo_barra turvo","Brazil","São Paulo","Barra do Turvo",,"ibge",TRUE,-24.9250001,-48.3083333,"coord_original","miliseconds",1010139,"Low","check_local.2municip.","Callianthe macrantha","(A. St.-Hil.) Donnell","possibly_ok","Malvaceae","Callianthe macrantha","(A. St.-Hil.) Donnell","species","author misspelled","bfo-134838",,,"Callianthe macrantha (A. St.-Hil.) Donnell","Callianthe","Malvaceae","low","Callianthe macrantha"
"speciesLink",,,"2023-08-18T09:07:54",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"249454","845","Clark, L; Windisch",,,,,,,,,,,,"1991","03","02",,,,,,,,"São Paulo","Barra do Turvo","Barra do Turvo","BR - 116, km 524.3, about 2 km NE of Rio Barreiro",,,,"-24.933333","-48.333333",,,,,,,,,,,,,,,,,"Chusquea anelytroides",,,,,,,"Plantae",,,,,"Poaceae",,,,"Chusquea",,,,"anelytroides",,,,,,,,,,,,,,"Chusquea anelytroides",,,,,,,"Brasil","700","700",,,,,"-24.933333","-48.333333","Rupr. ex Döll","Splink",,,,,,,,,,"SP042281",,,,,,,,,,,,,,,,,,,"SP",,"Clark, L.","845","1991",,,"Windisch","Clark",,"brazil","sao paulo","barra do turvo","br - 116",,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county","brazil_sao paulo_barra turvo","Brazil","São Paulo","Barra do Turvo",,"ibge",TRUE,-24.933333,-48.333333,"coord_original","minutes",1252939,"Low","check_local.2municip.","Chusquea anelytroides","Rupr. ex Döll","possibly_ok","Poaceae","Chusquea anelytroides","Rupr. ex Döll","species","name accepted","bfo-13088",,,"Chusquea anelytroides Rupr. ex Döll","Chusquea","Poaceae","high","Chusquea anelytroides"
"speciesLink",,,"2021-12-09T11:15:50",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"249453","844","Clark, L; Windisch, P",,,,,,,,,,,,"1991","03","02",,,,,,,,"São Paulo","Barra do Turvo","Barra do Turvo","BR 116, km 524.3, about 2 km NE of Rio Barreiro",,,,"-24.933333","-48.333333",,,,,,,,,,,,,,,,,"Chusquea leptophylla",,,,,,,"Plantae",,,,,"Poaceae",,,,"Chusquea",,,,"leptophylla",,,,,,,,,,,,,,"Chusquea leptophylla",,,,,,,"Brasil","700","700",,,,,"-24.933333","-48.333333","Nees","Splink",,,,,,,,,,"SP042373",,,,,,,,,,,,,,,,,,,"SP",,"Clark, L.","844","1991",,,"Windisch, P.","Clark",,"brazil","sao paulo","barra do turvo","br 116",,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county","brazil_sao paulo_barra turvo","Brazil","São Paulo","Barra do Turvo",,"ibge",TRUE,-24.933333,-48.333333,"coord_original","minutes",1252999,"Low","check_local.2municip.","Chusquea leptophylla","Nees","possibly_ok","Poaceae","Chusquea leptophylla","Nees","species","name accepted","bfo-13103",,,"Chusquea leptophylla Nees","Chusquea","Poaceae","high","Chusquea leptophylla"
"gbif","8.48335809479835e-315",,"2017-12-01 19:53:19",,"04.936.616/0001-20",,,"JBRJ","RB","RB - Rio de Janeiro Botanical Garden Herbarium Collection","PRESERVED_SPECIMEN",,,"urn:catalog:JBRJ:RB:1376749","RB01376749","06","R.F. Santos; et al.",,,,,"PRESENT",,,,,,"2015-01-12","2015","1","12",,,,,,,"BR","São Paulo",,"Barra do Turvo","Rodovia Regis Bittencourt. sentido Paraná ca. km 537. beira da rodovia.",,,,"-24.955556","-48.331667",,,,,,,,,,,,,,,,,"Croton celtidifolius Baill.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Malpighiales",,"Euphorbiaceae",,,,"Croton","Croton",,,"celtidifolius",,,"species",,"ACCEPTED",,"4300f8d5-1ae5-49e5-a101-63894b005868",,"StillImage",TRUE,FALSE,"Croton celtidifolius","Croton celtidifolius Baill.","Croton celtidifolius Baill.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/1/37/67/49/01376749.jpg","Brasil",,,,,,,"24º57´20´´","48º19´54´´W","Baill.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"RB",,"Santos, R.F.","06","2015",,,,"Santos",,"brazil","sao paulo","barra do turvo","rodovia regis bittencourt, beira da rodovia",,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county","brazil_sao paulo_barra turvo","Brazil","São Paulo","Barra do Turvo",,"ibge",TRUE,-24.955556,-48.331667,"coord_original","seconds",306299,"Low","check_local.2municip.","Croton celtidifolius","Baill.","name_w_authors","Euphorbiaceae","Croton celtidifolius","Baill.","species","name accepted","bfo-29180",,,"Croton celtidifolius Baill.","Croton","Euphorbiaceae","unknown","Croton celtidifolius"
"gbif","1.65292908420361e-314","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5603950",,,,,,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"5603950","MBM414167","4635","Barboza, E.;Brotto, M.L.,Barboza, E,Brotto, ML",,,,,"PRESENT",,,,,,"2018-07-13","2018","7","13","2018-7-13",,,"Árvore, 10m de altura. Flores brancas, odoríferas.; Floresta Ombrófila Densa Montana.",,,"BR","São Paulo",,"Barra do Turvo","Bela Vista",,,,"-24.925","-48.308333",,,,,,,,,,,,,,,,,"Eugenia",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Myrtales",,"Myrtaceae",,,,"Eugenia","Eugenia",,,,,,"genus",,"ACCEPTED",,"5c9a924c-8d45-4452-8604-415a118578aa",,,TRUE,FALSE,,"Eugenia L.","Eugenia L.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","NE","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mbm/mbm/0/41/41/67/mbm00414167.dzi","Brazil","677","0",,,,,,,"L.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MBM",,"Barboza, E.","4635","2018",,,"Brotto, M.L.; Barboza, E.B.M.L.","Barboza",,"brazil","sao paulo","barra do turvo","bela vista",,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county","brazil_sao paulo_barra turvo","Brazil","São Paulo","Barra do Turvo",,"ibge",TRUE,-24.925,-48.308333,"coord_original","seconds",672025,"Low","check_local.2municip.","Eugenia","L.","name_w_authors","Myrtaceae","Eugenia","L.","genus","name accepted","bfo-10338",,,"Eugenia L.","Eugenia","Myrtaceae","unknown",
"speciesLink",,,"2023-09-15T15:14:43",,,"64",,"IAC","IAC",,"PreservedSpecimen",,,,"56857","4622","E. Barbosa & M.L. Brotto",,,,,,,,,,,,"2018","07","13",,,,,,,,"São Paulo","Barra do Turvo","Barra do Turvo","Bela Vista",,,,"-24.9333333","-48.3094444",,,,,,,,,,,,"E. Barbosa",,"2018-08-10",,,"Heterocondylus alatus",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Asterales",,"Asteraceae(=Compositae)",,,,"Heterocondylus",,,,"alatus",,,,,,,,,,,,,,"Heterocondylus alatus",,,,,,,"Brasil",,,,,,,"-24.9333333","-48.3094444","(Vell.) R.M.King & H.Rob.","Splink","10",,,"08",,"2018",,,,,,,,,,,,,,,,,,,,,,,"IAC",,"Barbosa, E.","4622","2018","Barbosa, E.","2018","Brotto, M.L.","Barbosa",,"brazil","sao paulo","barra do turvo","bela vista",,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county","brazil_sao paulo_barra turvo","Brazil","São Paulo","Barra do Turvo",,"ibge",TRUE,-24.9333333,-48.3094444,"coord_original","miliseconds",1063941,"Low","check_local.2municip.","Heterocondylus alatus","(Vell.) R.M.King & H.Rob.","possibly_ok","Asteraceae","Heterocondylus alatus","(Vell.) R.M.King & H.Rob.","species","name accepted","bfo-16137",,,"Heterocondylus alatus (Vell.) R.M.King & H.Rob.","Heterocondylus","Asteraceae","low","Heterocondylus alatus"
"gbif","1.6529325431572e-314","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5603958",,,,,,"MBM","MBM",,"PRESERVED_SPECIMEN",,,"5603958","MBM414175","4634","Barboza, E.;Brotto, M.L.,Barboza, E,Brotto, ML",,,,,"PRESENT",,,,,,"2018-07-13","2018","7","13","2018-7-13",,,"Árvore, 6m de altura. Frutos verdes.; Floresta Ombrófila Densa Montana.",,,"BR","São Paulo",,"Barra do Turvo","Bela Vista",,,,"-24.925","-48.308333",,,,,,,,,,,,"Barboza, E",,,,,"Inga barbata Benth.",,,,,,,"Plantae","Tracheophyta","Magnoliopsida","Fabales",,"Fabaceae",,,,"Inga","Inga",,,"barbata",,,"species",,"ACCEPTED",,"5c9a924c-8d45-4452-8604-415a118578aa",,,TRUE,FALSE,"Inga barbata","Inga barbata Benth.","Inga barbata Benth.","null",FALSE,"LATIN_AMERICA","LATIN_AMERICA","LC","jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/mbm/mbm/0/41/41/75/mbm00414175.dzi","Brazil","677","0",,,,,,,"Benth.","GBIF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MBM",,"Barboza, E.","4634","2018","Barboza, E.",,"Brotto, M.L.; Barboza, E.B.M.L.","Barboza",,"brazil","sao paulo","barra do turvo","bela vista",,"locality","brazil_sao paulo_barra turvo","brazil_sao paulo_barra turvo",-24.88829261,-48.42712091,"county","brazil_sao paulo_barra turvo","Brazil","São Paulo","Barra do Turvo",,"ibge",TRUE,-24.925,-48.308333,"coord_original","seconds",672112,"Low","check_local.2municip.","Inga barbata","Benth.","name_w_authors","Fabaceae","Inga barbata","Benth.","species","name accepted","bfo-22985",,,"Inga barbata Benth.","Inga","Fabaceae","low","Inga barbata"
"speciesLink",,,"2021-12-09T11:16:31",,,"1",,"IBt","SP",,"PreservedSpecimen",,,,"415207","2563","Shirasuna, RT; Filgueiras, TS",,,,,,,,,,,,"2009","10","05",,,,,,,,"São Paulo","Barra do Turvo","Barra do Turvo","Parque Estadual de Jacupiranga",,,,"-24.963444","-48.341694",,,,,,,,,,,,,,,,,"Merostachys",,,,,,,"Plantae",,,,,"Poaceae",,,,"Merostachys",,,,,,,,,,,,,,,,,,"Merostachys",,,,,,,"Brasil","671","671",,,,,"-24.963444","-48.341694",,"Splink",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SP",,"Shirasuna, R.T.","2563","2009",,,"Filgueiras, T.S.","Shirasuna",,"brazil","sao paulo","barra do turvo","parque estadual de jacupiranga",,"locality","brazil_sao paulo_barra turvo_parque estadual jacupiranga","brazil_sao paulo_barra turvo_parque estadual jacupiranga",-24.930747,-48.416615,"locality","brazil_sao paulo_barra turvo_parque estadual jacupiranga","Brazil","São Paulo","barra turvo","parque estadual jacupiranga","splink_jabot",TRUE,-24.963444,-48.341694,"coord_original","miliseconds",1204718,"Low","ok_same_resolution","Merostachys","Spreng.","indet","Poaceae","Merostachys","Spreng.","genus","name accepted","bfo-13316",,,"Merostachys Spreng.","Merostachys","Poaceae","high",
